,alpha_beta,alpha_delta,alpha_mu_inf_SC,alpha_mu_inf_SA,alpha_mu_inf_AI,alpha_mu_inf_AC,alpha_mu_inf_AA,alpha_mu_susc_C,alpha_mu_susc_A,omicron_beta,omicron_delta,omicron_mu_inf_SC,omicron_mu_inf_SA,omicron_mu_inf_AI,omicron_mu_inf_AC,omicron_mu_inf_AA,omicron_mu_susc_C,omicron_mu_susc_A
36,0.20498900449120755,0.12953642132563958,0.8578355058042728,0.8843675836322407,1.587072866159685,1.4473990427773966,0.6155027573701263,0.36386525225369704,0.079601475126992,0.1084205318930269,0.8266806056494209,1.539036100480489,1.5893770669508362,0.36495947933373435,5.4450080943609365,0.9310191338481625,0.27992709629567714,0.11528837431746607
37,0.1731828324547405,0.5186723389488648,2.5099443600612776,1.1178791592528867,0.7788956845888744,2.1361518944662174,0.5259825312350985,0.46225857898446326,0.1789023721092288,0.05913554254843184,0.5976806849171018,3.810763130452708,1.5652855317908667,0.646194698020794,6.190099922147182,4.065526438420544,0.1278799029989743,0.08446175892111125
38,0.08341345549762098,-2.0079109840820584,5.162763397274103,0.4857035000970972,0.9441154195391124,0.3126600349295659,0.3795179103393158,0.361746488425914,0.15530721748864837,0.13100260878106817,1.0713335154469648,4.205341550596962,0.19202346715863158,0.6675932778330992,1.66833544962197,0.03926060536621526,0.23467929238774568,0.6800501121944461
39,0.14630965932691278,-0.651679345340603,0.8066419286896126,0.8672736728260905,2.2157736072140306,1.6744455808034866,0.6187661253403821,0.7929431550495888,0.36072299650444434,0.09028843883766456,-0.26155538713161486,1.3885512079349396,2.1775298639589056,1.8007202637208344,2.413831084042846,1.2009993262561045,0.19536075628857763,0.12114104413931118
40,0.11053061866568228,0.07087483163213248,2.87656424936665,1.847195600427553,1.3639624531308103,3.3653754379049072,0.08830793370565578,0.35363544238922767,0.08644646447883494,0.03667256850031113,0.4543254667299358,1.6799313232301278,1.008559037784967,0.8161884241851505,1.713596406720701,0.08080378679939283,0.49641194353820395,0.22636067886407824
41,0.18190127192602457,1.067575359236625,1.7027148192179387,1.2874859597350314,1.0571093257547621,0.437151916826579,1.0701032431386013,0.46041480289594827,0.23558591228860806,0.008396716307786569,2.4691774554289134,6.543073459339318,0.4775768234287081,1.247517077722071,25.55700523779706,0.05973014024002319,0.3924614574162597,1.4648429636881084
42,0.12784441051776557,-0.1543507569480581,1.1529329165427562,0.3698438005618381,1.7064197095706333,2.2974942844283173,0.5226439104892465,0.3657667739487318,0.12200746627273576,0.02237705387056838,0.6841170319320954,2.32018160707402,1.4729436205441961,0.6621878202134329,1.6622596845944841,4.445508799945269,0.07651284841688952,0.12834954616501165
43,0.17438735928291169,-0.6313743549950992,1.6714543061379796,0.7440946558261914,1.955496270778132,0.6122783986597057,0.470005049760063,0.8371232093366999,0.0668538670713916,0.0521684665841397,4.808075452744232,2.438458773613237,0.37680418008316396,1.8018614514467406,0.8011466387940572,0.12239034471791102,0.4129021944527225,0.16646076965619475
44,0.11730076826455738,-0.432242571661633,2.766222179549874,1.0889046536252402,2.3444860395599454,6.659385072246325,0.054795368570004686,0.508705746427226,0.051632133014558816,0.050382610667495976,0.6027591592768304,1.878640544999214,2.211407932091304,0.21710779349300444,2.2147559353072803,0.9071737797911559,0.060638266452859746,0.7831260930455015
45,0.1123321722875836,0.6871712396818985,4.540211707376956,0.8646345783951676,2.8643487897848243,1.75678981674125,1.3760535648490066,0.3996775557327625,0.29578210576030073,0.11657921236073801,3.66034137618333,0.42735661937618835,1.2806527622398753,0.12081444855286876,0.6796287612299986,1.124722223095413,0.08174950851885635,0.3072399910938414
