,rel_omicron_beta,rel_omicron_delta,rel_omicron_mu_inf_AA,rel_omicron_mu_inf_AC,rel_omicron_mu_inf_AI,rel_omicron_mu_inf_SA,rel_omicron_mu_inf_SC,rel_omicron_mu_susc_A,rel_omicron_mu_susc_C
33,-0.16739965377887364,1.4788404492948362,0.658241886519796,-0.2768232385364544,0.099821157966861,-1.2531603098303628,-1.1909055600732403,2.3178930437865475,0.3914681984584287
34,-2.8123297412267,2.3496119806544455,2.129671027120763,1.038997735749921,-0.8517754683417094,0.8450316743009231,1.9698289370424527,0.5384316703260859,-2.1143564359684364
35,-0.6450537073895224,3.0460960266126023,2.070525583875999,0.8934302768863526,0.6209286600395831,-0.5726106174407967,1.4210094887159495,1.0864297289340665,-1.8866015723446277
36,-0.6369388613943973,0.6971441843237813,0.4138404034963602,1.324931060841182,-1.4698603019809169,0.586224641858253,0.5844992277352526,0.3704039679093949,-0.2622544140903113
37,-1.0745157310352509,0.07900834596823705,2.045030517136783,1.0639451988667536,-0.18677627902002578,0.3366349734238376,0.41756888019691957,-0.7505413750595029,-1.2850328636228876
38,0.4514076041089292,3.079244499529023,-2.2686801821480707,1.6744652217185003,-0.34656930254904095,-0.9279807662764621,-0.20511646324858385,1.4767612862914523,-0.4327237894484172
39,-0.4827159083183073,0.39012395820898815,0.6631818863945809,0.3657330328064907,-0.20741486948008048,0.9205918415202425,0.5431363230076902,-1.0911548202943202,-1.400903654036619
40,-1.1032635513008602,0.3834506350978033,-0.08880612225689355,-0.6749452045250363,-0.5135040706946916,-0.6051459804111866,-0.537843699474107,0.9626043367397068,0.33913955460994577
41,-3.075623364264066,1.4016020961922881,-2.885673657075052,4.068385965213579,0.16561710633547988,-0.9917216936766705,1.3461830732187625,1.8274276687341502,-0.15968949384578368
42,-1.7427779286720373,0.8384677888801535,2.1407492343871315,-0.32364115502981894,-0.9466034854400949,1.3819373846118934,0.6993364035943275,0.050675129576047966,-1.5645372207440964
43,-1.2068008037448048,5.439449807739331,-1.3455279548735395,0.26885692112110327,-0.08182373792831396,-0.6804426160337987,0.3776721001070383,0.9122505151112535,-0.7067605155550738
44,-0.8450952161045159,1.0350017309384634,2.8067283549727335,-1.1008849385890853,-2.3794275095516526,0.7084570999744642,-0.38693415432710165,2.719149509887635,-2.126943594657087
45,0.03711067047000758,2.9731701365014316,-0.20168357433175013,-0.9496967450935374,-3.16584041923412,0.39281823247156333,-2.3631100826811644,0.038006118083096736,-1.586998313600437
