,beta,delta,mu_inf_SC,mu_inf_SI,mu_inf_AI,mu_inf_AC,mu_inf_AA,mu_susc_C,mu_susc_I
89,0.0855002358110259,-1.0683176517486572,3.2036767366613104,0.2835282344861285,0.5096178537382869,2.7767657335047113,1.9441680382493676,0.7613619142603029,5.649256765810043
90,0.13847965949765503,-0.8699604868888855,2.9669706852419697,0.15170590800030634,1.0660555947415307,0.9775172451238408,0.3160304772300037,0.47995558146004924,2.2379228386176964
91,0.10678118652635478,0.3330897092819214,2.09599774929764,0.10098182472038736,0.20695259393083637,3.095478617526592,0.6477958789615598,0.5642262489655269,3.4599341645773807
92,0.07952431103529332,0.9892136454582214,3.457005727516186,0.0901543248072706,2.6694209903253543,1.909859194303494,0.373938907551137,0.2764565446714184,4.58419536902563
93,0.08190237364030627,-0.9262049198150635,6.696653145419687,0.1007746473627536,0.9690751683973271,5.4220529141873035,0.5002726453967311,0.2757547122403919,1.0252454557433346
94,0.1181912648221433,-0.2892727255821228,2.702037443977586,0.11175641210302359,1.2634437606578095,5.893154554937946,0.5220938661878635,0.2235321962444283,2.4399799624386094
95,0.0690344196978869,-0.6537398099899292,7.109236869404273,0.22312122300029286,1.211224599096905,4.8226404095611635,0.7672157012979139,0.5311528162144212,2.4543248311267276
96,0.1457164738207427,-0.5502637028694153,1.775107638552346,0.13560114528375408,0.47573968380351783,1.0568334677455176,1.2439657604466192,0.5381649521893437,2.696108314200825
97,0.04820253692449734,-0.9058433771133423,4.885879782718587,0.6433698223286791,2.097610481646809,4.163887197466023,0.29953011983673816,1.8664950350429454,3.9121374465206955
98,0.11006786763709116,1.2519453763961792,4.180184191174267,0.028672899413979797,0.5551354632741983,3.022676687868962,1.637637658030954,0.5712284694431761,1.749580423795948
99,0.10442609581861666,0.2008088082075119,4.517216323542904,0.24588422180213956,0.340888847140833,2.025763172909709,1.4023618243835017,0.5403119759752731,1.6698835673790788
100,0.11143598894828542,-0.7236598134040833,1.5890510761224266,0.2183078283784086,0.5039473793212519,1.4038189638328917,0.6469244216955127,0.9385201829917383,4.637531363340136
101,0.0816726287992715,0.3903957009315491,2.495263014406988,0.4908698375467579,2.4034666123782227,5.278266360457313,0.43581115513736435,0.40705630135373694,0.6533039674195069
102,0.07877107174892525,0.31322336196899414,6.635983972260695,0.08479790224372964,0.2898289506190152,3.1085187692217175,0.9453241967106364,0.3450583541666396,5.467659424482482
103,0.09870207879503533,0.28044593334198,3.095677151169028,0.2497394242253306,0.8247412900953,2.5543160396595455,1.665338427061132,0.973673842309461,3.8745636875029397
104,0.07162420095912855,-0.7810958027839661,2.171757560811145,0.017718273352719645,0.12724123045974234,4.126081302099828,1.2179459619899164,0.25966828577017337,4.881416819939482
105,0.08545254857792424,-0.824917197227478,3.2139316870531656,0.056146816300841694,1.9109229508253607,2.253837567402485,0.3110145131339548,0.39792931336224374,2.630071192669507
106,0.08502753853149839,-0.29683923721313477,3.0537783238302567,0.07769220835751837,1.4073440130973647,3.9802212342685057,0.5892586056241307,0.6021657895761381,3.4122598762424428
107,0.1446305944824911,0.16090326011180878,5.153786899716455,0.6445373831012632,0.28442617716128965,0.6624655416635176,0.6154046793708384,0.9285240017489608,1.6982338827683447
108,0.13037996868993135,-0.5528692007064819,2.617843234258012,0.21370947307886665,2.1246680069501562,3.734262346733828,0.37294549388883835,0.36155218695928665,2.0624824533546007
109,0.09849342598312556,0.9725224375724792,9.87578726808752,0.08923725234684703,0.7470432440369326,5.39259204829121,0.37609399464048804,0.1949331080393383,2.483168309117035
110,0.10413585093000584,0.8734675049781799,5.417154433741135,0.26124042577983214,0.6433933299777514,3.5636530849453885,0.7456476626980432,0.47416848137649215,3.8806894113830377
